Id,SalePrice
2735,135561.98745563292
2736,150572.6520239571
2737,117803.32611747838
2738,133622.1460634438
2739,153771.94866812762
2740,135620.6911520327
2741,146925.1055996923
2742,153109.4520729457
2743,155179.39287509257
2744,160697.1735343662
2745,130234.27301704278
2746,135313.03603493868
2747,144623.45909046993
2748,127652.49096273848
2749,130156.42649580562
2750,126377.30733490555
2751,131845.07103548266
2752,209077.00383547752
2753,141703.48616642467
2754,208451.91940032574
2755,133666.08796252112
2756,95693.04607364279
2757,66825.19821073113
2758,84400.4957268514
2759,157905.55091868681
2760,126875.49691414539
2761,141079.2013542509
2762,146351.84610926744
2763,179716.78951410452
2764,153643.4952999759
2765,291354.0565083599
2766,131662.6111702091
2767,89013.88569054288
2768,130185.56215683301
2769,133780.04596105107
2770,135937.12101174443
2771,107085.12926881638
2772,114521.38479012363
2773,181717.4604748725
2774,150328.87261751492
2775,115971.94935312732
2776,139867.4493796122
2777,152681.14684909268
2778,104298.15657998716
2779,116119.3067295048
2780,103942.416053389
2781,97660.06660782342
2782,101416.36926392723
2783,95439.85717174683
2784,127756.32114905883
2785,136553.60044215337
2786,67117.85679931621
2787,126129.94490281247
2788,77577.69861539252
2789,169823.72383425845
2790,97554.93106855407
2791,114921.80394767404
2792,59260.82378562737
2793,167178.3616597105
2794,96705.09907032116
2795,122798.32765936466
2796,98109.41821902584
2797,214208.74702772862
2798,105595.25559595884
2799,116654.31891859598
2800,65463.780308432186
2801,103098.37712492913
2802,127120.29519210136
2803,157717.36005195088
2804,128134.29133366272
2805,106463.80114436323
2806,84355.32287929651
2807,166361.0711012024
2808,144086.94883456448
2809,129277.47548469376
2810,129975.76884538242
2811,162169.45582592377
2812,161863.0612454704
2813,150183.21692964857
2814,150275.85039823104
2815,91966.98613683016
2816,234375.69376544008
2817,153482.87295679818
2818,127386.21860833674
2819,175266.0358587302
2820,139075.35400928048
2821,106285.3494204964
2822,199823.61288032756
2823,332406.1798593958
2824,182815.42574295908
2825,152161.74604919273
2826,136465.51798722727
2827,135878.87017546166
2828,211833.7485915296
2829,194382.41269480492
2830,233761.73410104096
2831,171638.52672048096
2832,251952.39078499007
2833,294627.5092422049
2834,226977.50238436394
2835,222818.1776625526
2836,185080.53430536477
2837,158152.63107603678
2838,152391.25626580813
2839,173230.1226292803
2840,206336.50623338923
2841,196712.44940736747
2842,228060.7223863153
2843,144602.24548417857
2844,173548.23695836953
2845,124986.22576057618
2846,205754.7452439039
2847,208062.60669151362
2848,213397.7266476427
2849,193968.88629491703
2850,273174.22554552264
2851,212113.7739117669
2852,238841.73453421774
2853,241896.08602463282
2854,136740.77100002512
2855,199718.4319690253
2856,196799.17062241115
2857,183159.49757479658
2858,201406.3296188529
2859,112867.50322003006
2860,132024.56239208335
2861,131295.33431412748
2862,196611.28751886115
2863,130312.77494583567
2864,247741.56040439056
2865,138517.17659870512
2866,139183.83956355517
2867,102282.7650126846
2868,99363.84462792969
2869,106131.02320416759
2870,120699.6630912781
2871,89850.49646380986
2872,51357.695404244834
2873,98889.17430944197
2874,141021.20824730332
2875,119503.42907736074
2876,169084.50636171445
2877,145162.49807692444
2878,169126.39434630921
2879,135164.12714752503
2880,102630.5963260226
2881,149505.8124659239
2882,178298.25374601656
2883,202449.70370002338
2884,204793.76396103262
2885,186214.27175791387
2886,253321.80598806284
2887,89644.99939745429
2888,145145.29899427158
2889,61380.13670904987
2890,80876.63325434088
2891,133509.33135829904
2892,45838.70457589457
2893,78177.7674392206
2894,61915.58610282418
2895,334454.3886266368
2896,284378.73883206374
2897,208053.73157553934
2898,146045.08710443578
2899,210569.25026685192
2900,158399.28111957564
2901,206824.48163968764
2902,201346.2766437228
2903,321869.61627320107
2904,340918.7364019442
2905,94849.19009934779
2906,196266.980102816
2907,109068.35769566154
2908,130649.0343936468
2909,151574.72498188438
2910,76352.12867423403
2911,82367.39075776587
2912,149076.4807125602
2913,80473.34111203748
2914,80582.29027130832
2915,93020.66782766892
2916,82665.61453627117
2917,174548.4064505641
2918,117690.27743948875
2919,219605.2473501221
